Customer ID,TotalSpent,TotalOrders,TotalQuantity,FirstPurchase,LastPurchase,CustomerLifetimeDays
15572,3965.2,10,2089,2010-04-14 14:38:00,2011-12-05 10:09:00,599
15573,1188.42,5,770,2009-12-10 14:19:00,2011-11-08 11:38:00,697
15574,1101.44,6,750,2010-09-01 14:37:00,2011-06-15 12:01:00,286
15575,30.1,1,6,2010-03-30 12:50:00,2010-03-30 12:50:00,0
15576,921.37,1,394,2011-11-02 12:03:00,2011-11-02 12:03:00,0
15577,396.03,5,120,2009-12-13 16:17:00,2011-07-11 17:03:00,575
15578,127.1,1,52,2011-06-30 13:03:00,2011-06-30 13:03:00,0
15579,1250.63,5,713,2010-10-03 14:37:00,2011-10-02 12:45:00,363
15580,1375.39,8,955,2010-02-07 11:21:00,2010-11-28 11:00:00,293
15581,7480.4,38,3028,2009-12-02 12:19:00,2011-08-11 09:38:00,616
15582,682.9100000000001,3,453,2011-05-03 13:36:00,2011-11-15 09:55:00,195
15583,95.96,1,56,2010-11-28 15:04:00,2010-11-28 15:04:00,0
15584,1268.2,6,483,2010-02-07 12:16:00,2011-11-16 10:55:00,646
15585,455.3,1,320,2011-06-16 08:38:00,2011-06-16 08:38:00,0
15586,1139.1000000000001,3,1338,2010-01-08 10:02:00,2010-04-26 11:00:00,108
15587,1522.08,7,528,2010-08-05 08:44:00,2011-10-20 13:37:00,441
15588,579.6,1,96,2010-01-31 12:19:00,2010-01-31 12:19:00,0
15589,478.53,3,243,2011-02-02 10:46:00,2011-03-29 09:54:00,54
15590,1496.6,5,832,2010-04-12 10:09:00,2010-11-22 14:49:00,224
15591,217.9,3,58,2010-02-04 09:20:00,2010-05-06 09:23:00,91
15592,388.58,1,354,2011-10-24 08:59:00,2011-10-24 08:59:00,0
15593,199.8,1,60,2011-09-30 11:46:00,2011-09-30 11:46:00,0
15594,1771.78,5,983,2011-04-19 10:08:00,2011-11-24 08:53:00,218
15595,357.59999999999997,1,144,2010-08-09 12:27:00,2010-08-09 12:27:00,0
15596,2727.72,9,1208,2010-07-28 11:46:00,2011-08-31 10:55:00,398
15597,563.37,2,393,2010-05-13 13:10:00,2011-11-04 13:26:00,540
15598,548.02,2,404,2010-10-08 09:20:00,2011-10-17 16:04:00,374
15599,1250.06,3,1098,2010-09-20 10:15:00,2011-11-13 11:44:00,419
15600,1199.31,4,657,2010-04-25 11:50:00,2010-10-07 14:30:00,165
15601,14191.74,30,10395,2009-12-01 14:53:00,2011-11-28 15:15:00,727
15602,3137.96,16,2292,2009-12-02 09:35:00,2011-12-01 14:14:00,729
15603,88.48,2,128,2010-03-01 16:02:00,2011-09-22 10:04:00,569
15604,216.39000000000001,1,159,2011-10-18 14:47:00,2011-10-18 14:47:00,0
15605,1741.95,9,641,2010-01-14 14:03:00,2011-11-03 14:17:00,658
15606,5230.99,17,1615,2010-03-02 14:48:00,2011-10-09 15:47:00,586
15607,1708.97,9,1470,2010-01-08 12:16:00,2011-01-07 12:44:00,364
15608,1785.98,5,1262,2010-10-20 10:10:00,2011-11-11 13:20:00,387
15609,298.48,1,148,2011-06-08 13:00:00,2011-06-08 13:00:00,0
15610,112.46000000000001,1,66,2011-10-19 10:36:00,2011-10-19 10:36:00,0
15611,2997.28,26,747,2010-01-25 14:50:00,2011-11-30 12:36:00,673
15612,195.15,2,52,2011-10-09 12:49:00,2011-11-03 14:52:00,25
15613,433.71999999999997,1,700,2010-04-08 12:51:00,2010-04-08 12:51:00,0
15614,3147.36,4,1632,2010-03-23 11:13:00,2010-09-28 10:46:00,188
15615,21373.97,47,12090,2009-12-02 15:28:00,2011-11-29 14:42:00,726
15616,317.11,1,137,2010-09-27 13:10:00,2010-09-27 13:10:00,0
15617,828.5500000000001,3,485,2010-07-20 13:16:00,2010-11-08 16:07:00,111
15618,776.851,4,454,2011-07-26 10:13:00,2011-11-07 08:34:00,103
15619,336.4,1,136,2011-11-29 08:14:00,2011-11-29 08:14:00,0
15620,1942.36,4,1249,2010-10-26 11:32:00,2011-10-14 12:41:00,353
15621,1293.03,4,501,2011-11-18 11:49:00,2011-12-05 14:01:00,17
15622,7852.610000000001,17,4091,2010-03-04 10:29:00,2011-10-27 16:44:00,602
15623,2437.05,8,1087,2009-12-10 14:46:00,2011-07-21 17:26:00,588
15624,588.13,4,357,2011-03-28 13:32:00,2011-08-15 11:38:00,139
15625,3236.4,9,3020,2010-06-15 15:23:00,2011-08-28 10:21:00,438
15626,1067.52,3,1138,2010-10-14 17:16:00,2011-09-26 10:03:00,346
15627,566.9,2,344,2010-07-05 11:56:00,2010-09-08 14:14:00,65
15628,5333.08,17,3569,2009-12-13 13:39:00,2011-12-05 10:24:00,721
15629,2240.9,4,1518,2010-06-25 11:39:00,2010-09-15 13:46:00,82
15630,1481.4,3,987,2010-03-05 14:30:00,2011-10-25 15:36:00,599
15631,596.67,1,525,2010-03-07 14:52:00,2010-03-07 14:52:00,0
15632,3285.31,8,2109,2011-03-10 08:29:00,2011-11-24 09:51:00,259
15633,4335.96,13,2048,2009-12-08 17:51:00,2010-07-18 13:54:00,221
15634,554.65,2,227,2010-11-21 15:30:00,2011-11-22 16:28:00,366
15635,100.35,1,5,2010-11-09 08:58:00,2010-11-09 08:58:00,0
15636,1444.58,4,560,2010-05-19 11:37:00,2011-09-11 11:17:00,479
15637,797.59,5,651,2009-12-15 17:54:00,2011-10-18 08:28:00,671
15638,2265.2,6,1134,2010-04-08 14:37:00,2010-11-26 11:52:00,231
15639,1065.08,3,849,2010-04-13 13:11:00,2011-07-28 14:30:00,471
15640,23494.31,29,12140,2009-12-14 16:36:00,2011-12-05 14:35:00,720
15641,5345.55,12,4422,2009-12-06 15:31:00,2011-08-26 14:04:00,627
15642,105.78,1,270,2009-12-10 11:51:00,2009-12-10 11:51:00,0
15643,664.0,3,246,2011-03-02 14:34:00,2011-06-01 07:38:00,90
15644,803.54,4,550,2011-03-23 15:37:00,2011-06-26 14:54:00,94
15645,1055.17,3,396,2010-10-10 12:51:00,2011-11-21 11:55:00,406
15646,784.8100000000001,5,821,2010-10-25 13:06:00,2011-07-05 09:53:00,252
15647,169.0,1,124,2010-10-20 15:09:00,2010-10-20 15:09:00,0
15648,639.5,2,218,2011-03-17 18:59:00,2011-05-19 15:53:00,62
15649,1660.35,4,365,2010-11-17 16:22:00,2011-01-07 13:34:00,50
15650,553.88,2,210,2010-03-21 11:46:00,2010-07-06 10:41:00,106
15651,1259.06,5,871,2010-04-22 13:26:00,2011-11-03 08:41:00,559
15652,1405.94,5,657,2010-08-11 16:58:00,2011-09-09 14:22:00,393
15653,877.44,2,1200,2011-08-16 09:50:00,2011-09-08 10:49:00,23
15654,922.53,2,475,2011-11-13 15:15:00,2011-11-30 13:08:00,16
15655,560.6700000000001,1,324,2011-04-10 15:25:00,2011-04-10 15:25:00,0
15656,748.5,4,343,2011-02-28 15:32:00,2011-10-25 14:56:00,238
15657,30.0,1,24,2011-11-17 12:19:00,2011-11-17 12:19:00,0
15658,2117.27,8,627,2009-12-03 11:19:00,2011-06-02 15:22:00,546
15659,532.49,3,161,2010-02-24 13:32:00,2011-10-27 09:23:00,609
15660,2603.69,15,1783,2010-02-05 16:01:00,2011-11-14 16:58:00,647
15661,1215.95,8,779,2010-05-10 07:59:00,2011-01-26 13:56:00,261
15662,283.73,2,145,2009-12-01 13:49:00,2010-02-16 16:47:00,77
15663,138.14,1,106,2011-08-25 15:50:00,2011-08-25 15:50:00,0
15664,1254.03,4,530,2010-02-28 12:50:00,2011-10-20 10:57:00,598
15665,3987.07,5,2777,2010-03-14 15:07:00,2011-06-24 14:57:00,466
15666,632.94,2,469,2010-08-01 15:41:00,2010-08-24 16:14:00,23
15667,301.32000000000005,1,240,2011-10-31 10:56:00,2011-10-31 10:56:00,0
15668,76.32000000000001,1,72,2011-05-06 10:39:00,2011-05-06 10:39:00,0
15669,684.34,4,342,2011-03-21 09:13:00,2011-10-30 16:03:00,223
15670,325.2,2,132,2010-06-01 15:34:00,2011-02-16 10:50:00,259
15671,2657.13,7,1699,2011-03-14 09:37:00,2011-11-21 12:43:00,252
15672,45.300000000000004,1,10,2009-12-14 16:52:00,2009-12-14 16:52:00,0
15673,6204.32,9,3274,2010-02-22 14:28:00,2011-09-12 16:12:00,567
15674,6948.2300000000005,13,3648,2009-12-08 17:08:00,2011-09-27 15:17:00,657
15675,542.04,4,624,2010-10-31 14:14:00,2011-09-19 13:48:00,322
15676,3435.76,3,2252,2011-03-01 10:19:00,2011-11-21 12:40:00,265
15677,1305.6299999999999,3,675,2010-09-02 12:08:00,2011-10-21 15:36:00,414
15678,1825.94,3,1022,2010-07-05 12:49:00,2011-10-18 09:25:00,469
15679,781.28,4,1170,2011-06-10 08:24:00,2011-11-15 16:19:00,158
15680,4028.69,10,2743,2009-12-02 12:15:00,2011-11-30 13:46:00,728
15681,2989.7000000000003,14,1392,2010-05-24 14:18:00,2011-11-14 16:30:00,539
15682,318.24,2,222,2010-01-21 14:37:00,2010-04-19 15:30:00,88
15683,524.54,2,332,2010-08-23 12:01:00,2011-08-14 12:56:00,356
15684,173.95,3,77,2009-12-04 16:13:00,2010-06-10 18:51:00,188
15685,55.980000000000004,1,36,2010-09-15 13:43:00,2010-09-15 13:43:00,0
15686,90.0,1,72,2010-10-15 13:50:00,2010-10-15 13:50:00,0
15687,2993.1,9,1310,2011-01-13 15:13:00,2011-12-01 08:33:00,321
15688,190.57,1,95,2010-10-17 12:06:00,2010-10-17 12:06:00,0
15689,521.03,3,207,2010-04-01 09:53:00,2011-08-12 09:37:00,497
15690,239.76,2,408,2011-08-31 11:40:00,2011-12-05 15:59:00,96
15691,571.3,4,212,2009-12-06 16:01:00,2011-04-01 15:13:00,480
15692,191.04,1,138,2011-11-11 14:12:00,2011-11-11 14:12:00,0
15693,37.5,1,30,2010-02-18 14:37:00,2010-02-18 14:37:00,0
15694,9978.48,24,2467,2009-12-07 15:43:00,2011-12-09 09:44:00,731
15695,1131.04,4,484,2010-01-27 10:56:00,2011-03-18 08:32:00,414
15696,3881.2200000000003,13,1386,2010-01-24 14:36:00,2011-11-06 14:02:00,650
15697,246.75,1,127,2010-01-19 09:10:00,2010-01-19 09:10:00,0
15698,46.2,1,60,2010-03-25 17:38:00,2010-03-25 17:38:00,0
15699,309.65,1,113,2011-11-22 08:26:00,2011-11-22 08:26:00,0
15700,696.68,2,357,2011-06-19 15:36:00,2011-06-20 16:53:00,1
15701,1529.0,4,912,2011-08-21 12:36:00,2011-12-07 14:39:00,108
15702,140.39,2,103,2010-01-26 17:23:00,2010-08-20 14:50:00,205
15703,211.5,1,66,2011-03-20 10:51:00,2011-03-20 10:51:00,0
15704,3734.6600000000003,6,1709,2010-05-05 14:51:00,2011-07-22 13:35:00,442
15705,143.1,1,62,2011-05-22 15:37:00,2011-05-22 15:37:00,0
15706,1060.56,4,321,2011-08-15 14:32:00,2011-10-07 10:09:00,52
15707,916.98,4,594,2011-09-14 14:19:00,2011-11-04 14:35:00,51
15708,3887.15,9,1465,2010-10-10 11:33:00,2011-10-30 10:54:00,384
15709,327.85,2,169,2010-04-29 18:31:00,2011-03-01 10:38:00,305
15710,898.87,1,641,2010-10-18 17:05:00,2010-10-18 17:05:00,0
15711,420.25,2,199,2010-01-24 12:13:00,2010-06-01 12:14:00,128
15712,3472.41,12,1277,2009-12-01 11:17:00,2011-11-30 14:09:00,729
15713,839.64,4,451,2009-12-16 09:41:00,2011-07-19 13:34:00,580
15714,783.96,5,361,2010-06-02 12:08:00,2011-11-28 11:26:00,543
15715,658.02,5,246,2010-03-30 12:17:00,2010-06-02 09:56:00,63
15716,2485.26,11,1379,2009-12-07 12:42:00,2011-07-17 11:59:00,586
15717,607.0,5,224,2010-04-26 10:41:00,2011-04-19 13:21:00,358
15718,293.79,1,95,2010-06-17 16:20:00,2010-06-17 16:20:00,0
15719,10195.97,31,5356,2009-12-01 12:47:00,2011-11-07 12:29:00,705
15720,739.22,2,327,2010-06-07 15:40:00,2011-11-15 14:48:00,525
15721,471.40000000000003,1,388,2011-11-28 12:14:00,2011-11-28 12:14:00,0
15722,5234.0,11,2279,2010-03-09 15:05:00,2011-11-04 11:43:00,604
15723,930.7,4,427,2010-05-14 12:55:00,2010-12-10 11:12:00,209
15724,310.85,3,117,2010-11-04 10:22:00,2011-05-22 14:40:00,199
15725,415.25,1,221,2011-11-24 14:51:00,2011-11-24 14:51:00,0
15726,321.91,1,123,2010-11-14 16:12:00,2010-11-14 16:12:00,0
15727,9371.71,15,5908,2010-01-24 12:12:00,2011-11-23 12:36:00,668
15728,544.6,2,132,2010-09-21 14:46:00,2010-11-25 10:39:00,64
15729,192.55,3,47,2010-11-01 13:44:00,2011-05-11 12:36:00,190
15730,1726.58,5,1061,2010-10-04 14:15:00,2011-10-05 12:31:00,365
15731,125.3,1,122,2010-06-04 10:10:00,2010-06-04 10:10:00,0
15732,1543.97,10,1264,2010-02-04 10:10:00,2011-05-11 14:24:00,461
15733,162.3,1,62,2011-03-02 09:05:00,2011-03-02 09:05:00,0
15734,2263.3,4,516,2010-06-10 14:25:00,2011-08-17 10:50:00,432
15735,327.68,1,206,2010-10-14 13:38:00,2010-10-14 13:38:00,0
15736,1767.1200000000001,2,1208,2010-09-30 14:19:00,2010-09-30 14:20:00,0
15737,1188.1200000000001,8,597,2011-04-11 10:01:00,2011-11-25 11:21:00,228
15738,13043.32,41,9030,2009-12-10 15:52:00,2011-11-21 08:26:00,710
15739,449.12,1,472,2011-10-04 13:42:00,2011-10-04 13:42:00,0
15740,154.88,1,152,2011-10-21 14:29:00,2011-10-21 14:29:00,0
15741,208.62,2,70,2010-03-31 11:55:00,2010-09-07 16:21:00,160
15742,156.87,1,51,2010-03-30 15:25:00,2010-03-30 15:25:00,0
15743,775.96,4,214,2011-06-08 10:14:00,2011-11-23 17:19:00,168
15744,34.8,1,120,2011-09-23 09:52:00,2011-09-23 09:52:00,0
15745,1094.5900000000001,4,421,2011-04-17 13:04:00,2011-11-20 13:45:00,217
15746,196.88,1,178,2011-07-28 15:21:00,2011-07-28 15:21:00,0
15747,2499.81,9,1344,2010-01-18 11:21:00,2011-11-27 12:26:00,678
15748,609.81,3,261,2010-09-16 16:52:00,2011-10-30 12:51:00,408
15749,44534.3,3,18028,2011-01-11 12:55:00,2011-04-18 13:20:00,97
15750,6452.991,18,4281,2009-12-01 17:19:00,2011-12-07 12:34:00,735
15751,1380.44,11,443,2009-12-06 13:08:00,2010-09-05 12:44:00,272
15752,3924.91,9,2792,2010-09-08 11:56:00,2011-10-31 11:37:00,417
15753,79.2,1,144,2011-02-08 12:41:00,2011-02-08 12:41:00,0
15754,3037.61,9,1762,2010-02-22 13:31:00,2011-10-19 14:40:00,604
15755,5993.12,17,4034,2009-12-04 08:24:00,2011-11-29 14:57:00,725
15756,528.01,4,241,2011-04-04 14:00:00,2011-10-09 13:30:00,187
15757,2940.36,6,1757,2010-06-10 13:47:00,2011-10-05 12:14:00,481
15758,205.25,1,47,2011-11-15 10:48:00,2011-11-15 10:48:00,0
15759,830.9300000000001,7,523,2009-12-02 10:08:00,2011-05-05 15:13:00,519
15760,13916.34,2,2,2010-03-19 11:35:00,2010-03-19 11:45:00,0
15761,143.05,1,31,2010-09-23 09:33:00,2010-09-23 09:33:00,0
15762,583.75,2,251,2011-09-23 15:17:00,2011-10-05 16:15:00,12
15763,1086.92,2,271,2011-09-23 12:10:00,2011-11-08 09:44:00,45
15764,4503.08,8,2945,2010-08-18 13:58:00,2011-09-12 17:58:00,390
15765,370.63,1,335,2010-02-11 10:25:00,2010-02-11 10:25:00,0
15766,831.0600000000001,3,334,2010-01-26 15:55:00,2011-10-06 17:03:00,618
15768,15308.89,34,4215,2009-12-03 12:10:00,2011-08-16 10:48:00,620
15769,88612.52,46,49068,2009-12-11 09:58:00,2011-12-02 13:52:00,721
15770,321.45,1,67,2010-04-06 11:47:00,2010-04-06 11:47:00,0
15771,1006.54,3,512,2010-01-15 12:14:00,2010-04-14 13:56:00,89
15772,280.88,1,110,2010-10-17 13:33:00,2010-10-17 13:33:00,0
15773,774.52,2,410,2010-10-26 15:27:00,2011-12-04 12:48:00,403
15774,1288.34,6,465,2010-02-21 12:57:00,2011-10-02 12:04:00,587
15775,150.5,2,260,2010-03-18 07:32:00,2011-04-08 12:56:00,386
15776,241.62,1,138,2011-07-29 13:46:00,2011-07-29 13:46:00,0
15777,1762.6100000000001,7,599,2010-05-20 10:37:00,2011-04-12 16:43:00,327
15778,307.95000000000005,1,101,2010-10-04 15:10:00,2010-10-04 15:10:00,0
15779,124.08000000000001,2,20,2010-06-25 15:55:00,2010-09-02 16:40:00,69
15780,475.28000000000003,3,220,2010-12-17 11:43:00,2011-06-09 12:01:00,174
15781,345.46000000000004,3,180,2011-02-07 09:15:00,2011-11-14 14:57:00,280
15782,4014.1,4,1844,2010-10-05 15:43:00,2011-11-30 10:49:00,420
15783,246.3,1,212,2011-11-29 09:50:00,2011-11-29 09:50:00,0
15784,848.33,2,381,2010-02-05 14:42:00,2010-08-29 10:38:00,204
15785,5969.93,16,4479,2009-12-15 16:28:00,2011-11-07 11:33:00,691
15786,8501.62,5,5957,2010-06-21 10:13:00,2011-10-24 14:13:00,490
15787,933.26,3,534,2011-10-09 13:11:00,2011-11-13 14:55:00,35
15788,221.83,1,115,2010-07-19 12:48:00,2010-07-19 12:48:00,0
15789,1962.01,6,2499,2010-03-26 11:21:00,2010-12-16 14:35:00,265
15790,218.75,1,113,2011-11-29 14:53:00,2011-11-29 14:53:00,0
15791,3608.34,5,1970,2010-03-08 09:41:00,2011-10-27 10:14:00,598
15792,933.84,2,606,2010-03-31 09:42:00,2010-11-05 08:21:00,218
15793,2399.57,8,1685,2009-12-01 12:54:00,2011-11-25 09:31:00,723
15794,777.0,2,288,2009-12-02 15:10:00,2009-12-03 13:04:00,0
15795,1979.8700000000001,8,1411,2010-01-18 11:31:00,2011-07-13 10:43:00,540
15796,5171.63,17,1733,2010-03-31 13:10:00,2011-12-08 19:55:00,617
15797,2821.08,6,1281,2010-01-27 13:12:00,2011-08-18 17:04:00,568
15798,1535.37,3,915,2010-01-27 11:55:00,2010-08-04 09:13:00,188
15799,1421.34,4,1341,2010-10-17 14:26:00,2011-09-25 12:46:00,342
15800,1227.07,7,575,2010-03-31 13:17:00,2011-08-24 14:23:00,511
15801,1063.95,3,570,2011-08-22 09:53:00,2011-10-24 13:52:00,63
15802,451.42,1,1,2011-07-20 11:38:00,2011-07-20 11:38:00,0
15803,1929.66,4,1030,2010-02-01 16:29:00,2011-10-19 14:56:00,624
15804,4206.39,13,2565,2011-05-25 10:12:00,2011-12-09 12:31:00,198
15805,10148.93,30,6205,2009-12-10 12:57:00,2011-11-16 16:32:00,706
15806,784.58,3,602,2011-03-08 09:24:00,2011-10-24 14:35:00,230
15807,1817.52,5,1532,2010-02-11 15:32:00,2011-10-20 14:10:00,615
15808,17180.25,21,6753,2009-12-01 16:30:00,2011-02-06 14:33:00,431
15809,1274.44,7,700,2010-06-22 14:23:00,2011-11-03 16:40:00,499
15810,2999.04,8,1653,2010-02-04 18:18:00,2011-09-22 09:38:00,594
15811,3486.15,7,1781,2010-11-16 16:46:00,2011-11-17 15:31:00,365
15812,5201.47,12,3450,2009-12-15 13:40:00,2011-08-24 14:19:00,617
15813,1303.9099999999999,2,603,2011-04-14 09:09:00,2011-05-16 08:13:00,31
15814,2634.44,6,1728,2010-04-15 14:31:00,2011-11-23 08:17:00,586
15815,2100.6,5,1856,2011-03-25 08:43:00,2011-10-07 12:42:00,196
15816,144.15,2,54,2010-06-15 12:54:00,2010-06-15 13:36:00,0
15817,2766.4,3,1596,2010-06-14 13:31:00,2010-10-15 11:07:00,122
15818,340.5,1,284,2010-04-30 12:58:00,2010-04-30 12:58:00,0
15819,3934.79,10,2928,2010-03-18 11:08:00,2011-10-21 14:50:00,582
15820,206.98,1,128,2011-01-24 12:00:00,2011-01-24 12:00:00,0
15821,570.96,2,202,2011-10-09 13:28:00,2011-10-26 15:48:00,17
15822,1840.06,6,950,2009-12-06 15:12:00,2011-12-06 14:50:00,729
15823,3882.17,3,1774,2009-12-08 15:12:00,2010-12-02 15:08:00,358
15824,890.94,2,478,2010-06-25 15:10:00,2010-09-12 13:20:00,78
15825,532.94,1,220,2011-06-20 13:27:00,2011-06-20 13:27:00,0
15826,2598.28,4,1824,2010-05-20 17:00:00,2011-10-14 16:05:00,511
15827,3603.14,28,1715,2010-01-08 11:25:00,2011-09-27 15:35:00,627
15828,1108.82,1,367,2010-11-29 16:41:00,2010-11-29 16:41:00,0
15829,636.14,2,996,2011-07-22 10:23:00,2011-09-01 16:45:00,41
15830,576.0,1,415,2011-11-02 10:40:00,2011-11-02 10:40:00,0
15831,794.64,3,1092,2011-01-19 14:52:00,2011-10-12 13:14:00,265
15832,836.79,1,465,2011-03-30 15:29:00,2011-03-30 15:29:00,0
15833,80.4,1,24,2009-12-02 11:59:00,2009-12-02 11:59:00,0
15834,3764.39,7,1815,2010-10-11 14:05:00,2011-09-30 14:41:00,354
15835,954.09,4,439,2011-01-13 10:35:00,2011-10-26 15:47:00,286
15836,137.37,1,26,2011-10-20 17:13:00,2011-10-20 17:13:00,0
15837,777.01,2,405,2010-08-11 10:16:00,2011-10-06 09:01:00,420
15838,73205.5,34,64114,2009-12-15 09:51:00,2011-11-28 14:00:00,713
15839,1048.49,3,675,2011-07-14 16:35:00,2011-11-06 13:54:00,114
15840,355.56,2,396,2011-06-20 11:42:00,2011-10-12 09:08:00,113
15841,2742.41,9,2391,2009-12-10 08:29:00,2011-09-28 12:15:00,657
15842,548.8000000000001,2,296,2010-06-30 09:06:00,2010-11-11 14:08:00,134
15843,118.95,1,27,2011-02-09 10:19:00,2011-02-09 10:19:00,0
15844,130.73999999999998,1,134,2011-10-24 15:19:00,2011-10-24 15:19:00,0
15845,4426.28,11,2128,2010-01-26 14:44:00,2011-11-22 09:42:00,664
15846,107.01,1,79,2010-11-19 14:40:00,2010-11-19 14:40:00,0
15847,822.57,5,643,2010-03-08 08:47:00,2011-11-01 14:41:00,603
15848,137.99,1,45,2010-03-28 10:54:00,2010-03-28 10:54:00,0
15850,1006.75,6,1334,2009-12-13 13:27:00,2011-11-20 14:14:00,707
15851,109.73,1,67,2010-07-01 12:34:00,2010-07-01 12:34:00,0
15852,257.26,3,60,2010-07-01 10:16:00,2011-06-06 11:22:00,340
15853,110.8,1,135,2011-10-19 10:38:00,2011-10-19 10:38:00,0
15854,5578.28,21,1691,2009-12-10 12:08:00,2011-12-05 13:39:00,725
15855,1052.72,6,712,2010-08-20 17:15:00,2011-07-26 10:20:00,339
15856,32275.95,52,19550,2009-12-03 14:02:00,2011-12-05 17:09:00,732
15857,570.48,2,584,2010-10-05 16:43:00,2011-11-21 12:18:00,411
15858,3552.41,13,2715,2009-12-10 11:42:00,2011-11-24 12:48:00,714
15859,438.46,1,174,2010-10-03 12:52:00,2010-10-03 12:52:00,0
15860,2361.3,17,1259,2009-12-06 12:31:00,2011-10-30 11:25:00,692
15861,4369.2,12,3837,2010-01-28 19:41:00,2011-11-27 15:59:00,667
15862,2512.29,13,1520,2009-12-17 11:33:00,2011-12-01 13:28:00,714
15863,355.1,5,162,2009-12-17 10:20:00,2011-11-14 12:49:00,697
15864,2180.76,7,1486,2010-11-23 15:02:00,2011-11-17 13:32:00,358
15865,2241.42,5,1141,2010-01-05 13:58:00,2011-10-30 12:43:00,662
15866,211.89,1,124,2011-08-30 14:09:00,2011-08-30 14:09:00,0
15867,8923.3,31,5067,2009-12-14 15:16:00,2011-12-04 13:32:00,719
15868,94.53,1,57,2010-05-05 14:11:00,2010-05-05 14:11:00,0
15869,321.11,3,273,2010-03-23 16:50:00,2011-03-07 17:23:00,349
15870,857.46,4,504,2010-09-19 16:22:00,2011-11-07 10:58:00,413
15871,33.099999999999994,1,5,2010-09-28 14:16:00,2010-09-28 14:16:00,0
15872,729.25,4,467,2010-06-07 14:53:00,2011-11-25 11:55:00,535
15873,313.91999999999996,4,1152,2010-07-27 11:58:00,2010-07-28 12:41:00,1
15874,11284.76,21,5102,2010-01-07 13:56:00,2011-10-07 12:31:00,637
15875,108.52,1,74,2010-03-03 16:51:00,2010-03-03 16:51:00,0
15876,1449.14,2,886,2010-09-17 15:26:00,2010-10-26 18:58:00,39
15877,490.33,2,368,2011-11-22 11:18:00,2011-12-08 11:53:00,16
15878,330.77,2,243,2009-12-06 12:28:00,2010-05-27 12:17:00,171
15879,1137.8,4,639,2009-12-17 19:54:00,2010-10-31 16:21:00,317
15880,329.03,1,202,2010-12-05 13:00:00,2010-12-05 13:00:00,0
15881,501.39,5,260,2010-12-10 13:32:00,2011-01-31 16:59:00,52
15882,1124.66,8,650,2009-12-10 15:33:00,2011-05-25 11:35:00,530
15883,396.48,2,223,2011-11-06 14:50:00,2011-12-07 17:05:00,31
15884,244.60000000000002,2,152,2009-12-03 18:23:00,2010-10-03 15:55:00,303
15885,1951.82,15,622,2010-01-21 12:47:00,2011-09-08 10:43:00,594
15886,1052.8700000000001,4,667,2010-04-20 15:03:00,2011-10-10 14:25:00,537
15887,1027.15,3,605,2010-06-02 11:53:00,2010-10-29 08:36:00,148
15888,429.16,3,139,2010-07-01 11:51:00,2011-09-20 12:30:00,446
15889,1427.6,8,800,2009-12-10 12:21:00,2011-07-06 11:10:00,572
15890,535.65,5,119,2010-04-14 08:43:00,2010-11-10 12:46:00,210
15891,511.68,1,418,2011-04-27 12:35:00,2011-04-27 12:35:00,0
15892,128.2,1,46,2010-02-08 16:23:00,2010-02-08 16:23:00,0
15893,305.28000000000003,1,288,2010-08-15 11:12:00,2010-08-15 11:12:00,0
15894,258.25,2,164,2010-12-05 14:06:00,2011-03-31 13:50:00,115
15895,179.17,1,94,2011-07-13 10:27:00,2011-07-13 10:27:00,0
15897,208.59,2,223,2011-05-29 13:32:00,2011-05-29 13:50:00,0
15898,4996.45,25,2160,2009-12-11 16:11:00,2011-12-08 15:23:00,726
15899,56.25,1,39,2010-12-06 10:36:00,2010-12-06 10:36:00,0
15900,886.57,4,656,2010-05-26 11:27:00,2011-11-16 12:19:00,539
15901,687.72,7,695,2010-06-14 12:39:00,2011-11-23 12:43:00,527
15902,145.01,1,124,2010-11-24 16:57:00,2010-11-24 16:57:00,0
15903,8939.84,12,3926,2010-01-14 10:57:00,2011-11-30 08:08:00,684
15904,164.68,1,84,2011-12-01 14:50:00,2011-12-01 14:50:00,0
15905,114.69,1,82,2010-06-14 16:00:00,2010-06-14 16:00:00,0
15906,2530.19,10,749,2010-09-15 12:17:00,2011-11-20 12:24:00,431
15907,882.72,3,478,2011-05-13 13:01:00,2011-12-06 12:21:00,206
15908,758.62,2,173,2010-07-15 19:21:00,2010-08-06 11:56:00,21
15909,191.94,1,98,2011-06-19 10:38:00,2011-06-19 10:38:00,0
15910,2661.17,15,2158,2010-01-21 11:51:00,2011-12-09 10:51:00,686
15911,1700.24,8,810,2009-12-09 13:26:00,2010-03-26 12:06:00,106
15912,1074.7,9,759,2009-12-10 12:58:00,2011-06-14 14:29:00,551
15913,6.300000000000001,1,3,2010-06-23 16:31:00,2010-06-23 16:31:00,0
15914,205.99,2,149,2010-11-26 16:09:00,2010-11-26 16:10:00,0
15915,364.45,1,414,2010-11-03 11:13:00,2010-11-03 11:13:00,0
15916,3145.2400000000002,13,1618,2009-12-10 16:21:00,2011-11-23 13:46:00,712
15917,530.17,5,248,2009-12-02 14:55:00,2011-04-06 10:40:00,489
15918,582.88,3,240,2010-03-18 11:40:00,2011-06-02 11:42:00,441
15919,525.69,2,385,2010-12-06 11:26:00,2011-11-20 11:28:00,349
15920,569.14,9,238,2009-12-14 13:09:00,2011-07-08 15:31:00,571
